end_date,Headline,yes,pos,neg,neu,compound
2022-02-17,"On Ukraine Crisis, Biden Seeks to Show His Mettle",41.5,0.0,0.339,0.661,-0.6249
2022-02-18,Texas Voting Law Leads to Jump in Ballot Application Rejections,42.0,0.0,0.256,0.744,-0.4767
2022-02-18,They Wanted to Roll Back Tough-on-Crime Policies. Then Violent Crime Surged.,42.0,0.0,0.451,0.549,-0.8126
2022-02-18,What 1982 Tells Us About 2022,42.0,0.0,0.0,1.0,0.0
2022-02-19,Explaining Putin’s Decades-Long Obsession With Ukraine,41.0,0.0,0.324,0.676,-0.34
2022-02-19,Fringe Scheme to Reverse 2020 Election Splits Wisconsin G.O.P.,41.0,0.0,0.0,1.0,0.0
2022-02-20,No articles found,43.37777777777777,0.0,0.524,0.476,-0.296
2022-02-21,The Senate’s Most Vulnerable Democrats,42.666666666666664,0.0,0.354,0.646,-0.2944
2022-02-22,No articles found,42.714285714285715,0.0,0.524,0.476,-0.296
2022-02-23,"North Carolina Court Imposes New District Map, Eliminating G.O.P. Edge",42.72428571428571,0.0,0.135,0.865,-0.1027
2022-02-23,Republican Candidates Split Over Ukraine-Russia Crisis,42.72428571428571,0.0,0.451,0.549,-0.6249
2022-02-24,The Art of the MAGA Makeover,41.13333333333333,0.0,0.0,1.0,0.0
2022-02-25,Ballot Rejections in Texas Spike After New Voting Law,41.125,0.0,0.279,0.721,-0.4767
2022-02-25,CPAC: From ‘City Upon a Hill’ to ‘Anti-Anti-Putin’,41.125,0.0,0.0,1.0,0.0
2022-02-26,"At CPAC, Ukraine and Policy Take a Back Seat to Cultural Grievances",43.0,0.0,0.2,0.8,-0.3612
2022-02-26,Biden Made a Historic Supreme Court Pick. What Now?,43.0,0.34,0.0,0.66,0.5574
2022-02-27,‘Blood Red’: How Lopsided New District Lines Are Deepening America’s Divide,40.25,0.0,0.0,1.0,0.0
2022-02-28,Democratic Governors Look to Biden for a Political Reset,42.2,0.0,0.0,1.0,0.0
2022-02-28,How Immigration Politics Drives Some Hispanic Voters to the G.O.P. in Texas,42.2,0.0,0.0,1.0,0.0
2022-03-01,Abbott and O’Rourke win their Texas primaries.,42.518,0.388,0.0,0.612,0.5859
2022-03-01,What We’re Watching in Tuesday’s Texas Primary Election,42.518,0.0,0.0,1.0,0.0
2022-03-01,Wisconsin Republicans’ Election Report Endorses Debunked Legal Theories,42.518,0.394,0.0,0.606,0.4404
2022-03-02,"A Crisis Abroad, and a Presidential Address and an Election at Home",45.0,0.0,0.313,0.687,-0.6249
2022-03-02,"Cisneros forces Cuellar into a runoff, a sign of liberal strength in a key Texas congressional race.",45.0,0.198,0.0,0.802,0.4939
2022-03-02,Takeaways From the Texas Primary Elections,45.0,0.0,0.0,1.0,0.0
2022-03-02,"Who won, who lost and what was too close to call in the Texas primaries.",45.0,0.195,0.121,0.684,0.34
2022-03-03,"Ducey Confirms He Will Not Run for Senate, Despite McConnell’s Wooing",43.666666666666664,0.0,0.0,1.0,0.0
2022-03-03,The Young Progressive Lawyer at the Center of a Marquee Texas Runoff,43.666666666666664,0.0,0.0,1.0,0.0
2022-03-03,Why Americans Might Not Rally Around Biden Over Ukraine,43.666666666666664,0.0,0.0,1.0,0.0
2022-03-04,"In Georgia, 2020 Is Still on the Ballot",40.5,0.0,0.0,1.0,0.0
2022-03-05,Florida Senate Passes Voting Bill to Create Election Crimes Agency,43.5,0.189,0.0,0.811,0.2732
2022-03-05,Republicans Sharpen Their Message on Ukraine,43.5,0.0,0.0,1.0,0.0
2022-03-06,Indicted. Under F.B.I. Investigation. And Still Popular With Texas Republicans.,42.833333333333336,0.237,0.0,0.763,0.4215
2022-03-07,No articles found,43.666666666666664,0.0,0.524,0.476,-0.296
2022-03-08,Climate Hawks Join the Debate on Ukraine,43.324444444444445,0.268,0.0,0.732,0.296
2022-03-09,Colorado County Clerk Indicted in Voting Security Breach Investigation,42.56,0.231,0.0,0.769,0.34
2022-03-09,"From the Left, a Historian’s Plea for Democratic Party Unity",42.56,0.252,0.0,0.748,0.4019
2022-03-09,Mark Meadows Spread Trump’s Voter Fraud Claims. Now His Voting Record Is Under Scrutiny.,42.56,0.0,0.226,0.774,-0.5859
2022-03-10,A Potential Rarity in American Politics: A Fair Congressional Map,41.5,0.247,0.0,0.753,0.3182
2022-03-10,Businesses Assail Texas Move to Classify Care for Trans Teens as ‘Child Abuse’,41.5,0.211,0.0,0.789,0.4939
2022-03-10,Democrats Find Their Inflation Villains: Vladimir Putin and Big Oil,41.5,0.0,0.328,0.672,-0.6597
2022-03-11,Bye Bye Iowa? Democrats to Debate Changes to Primary Calendar,41.375,0.0,0.0,1.0,0.0
2022-03-11,Why Senate Republicans Are Feuding Over Their Midterm Message,41.375,0.0,0.245,0.755,-0.3818
2022-03-11,"With Trump in Her State, Haley Finds Some Political Distance (Gently)",41.375,0.0,0.0,1.0,0.0
2022-03-12,House Democrats Push Biden to Build a Better Midterm Message,43.4,0.266,0.0,0.734,0.4404
2022-03-12,Republicans Sense an Opportunity in Nevada’s Restless Latino Voters,43.4,0.235,0.176,0.588,0.1779
2022-03-13,No articles found,41.333333333333336,0.0,0.524,0.476,-0.296
2022-03-14,Democratic Group Says Trump Is Breaking Campaign Law by Not Declaring for 2024,40.916666666666664,0.0,0.0,1.0,0.0
2022-03-14,How a Murdoch Hopes to Save American Democracy,40.916666666666664,0.545,0.0,0.455,0.7184
2022-03-15,Republican in Ohio Senate Primary Spoke Offensively About Asians,41.332,0.0,0.322,0.678,-0.5859
2022-03-16,G.O.P. Senate Hopeful Faces Scrutiny Over Handling of Teacher Pensions,41.0,0.268,0.0,0.732,0.5106
2022-03-16,"The Economy’s Terrible, G.O.P. Governors Say. Just Not in Their States.",41.0,0.0,0.237,0.763,-0.4767
2022-03-17,Climate Activists Flex Their Political Muscle,40.666666666666664,0.0,0.0,1.0,0.0
2022-03-17,"In Ohio, a Standoff Over Political Maps Threatens the Next Elections",40.666666666666664,0.0,0.224,0.776,-0.3818
2022-03-17,Republicans Push Crackdown on Crime Wave That Doesn’t Exist: Voter Fraud,40.666666666666664,0.0,0.448,0.552,-0.8074
2022-03-17,Why Stacey Abrams Isn’t Embracing Her Democratic Stardom (So Far),40.666666666666664,0.0,0.0,1.0,0.0
2022-03-18,Dr. Oz’s Heritage Is Targeted as Rivals Vie for Trump Backing,41.333333333333336,0.099,0.0,0.901,0.0258
2022-03-18,"Mail Ballot Rejections Surge in Texas, With Signs of a Race Gap",41.333333333333336,0.0,0.237,0.763,-0.4767
2022-03-18,Mark Meadows’s 2020 Vote Is Under Investigation in North Carolina,41.333333333333336,0.0,0.0,1.0,0.0
2022-03-18,"Politics Still Pushes Buttons. This One Sold for $185,850.",41.333333333333336,0.0,0.0,1.0,0.0
2022-03-19,Trucker Protest Moved by More Than Opposition to Covid Mandates,41.0,0.0,0.182,0.818,-0.25
2022-03-20,No articles found,42.077777777777776,0.0,0.524,0.476,-0.296
2022-03-21,"For These Republicans, Supreme Court Hearings Are an Irresistible Opportunity",42.567,0.557,0.0,0.443,0.8316
2022-03-22,A Republican Fights Voter Fraud in His Race (231 Days Before Election Day),41.88777777777778,0.0,0.394,0.606,-0.7579
2022-03-22,"Judging a Judge on Race and Crime, G.O.P. Plays to Base and Fringe",41.88777777777778,0.129,0.226,0.645,-0.3612
2022-03-23,The Democrat the White House Fears the Most,41.0,0.0,0.286,0.714,-0.4215
2022-03-24,Takeaways From Ketanji Brown Jackson’s Confirmation Hearings,42.2,0.0,0.0,1.0,0.0
2022-03-25,How the 2022 Primaries Are Testing Trump’s Role as the G.O.P. ‘Kingpin’,39.0,0.0,0.0,1.0,0.0
2022-03-25,"Judge Throws Out Maryland Congressional Map, in Blow to Democrats",39.0,0.0,0.0,1.0,0.0
2022-03-25,Republicans and Democrats Begin to Sharply Diverge on Crime,39.0,0.0,0.304,0.696,-0.5423
2022-03-26,"In Georgia, Trump Tries to Revive a Sputtering Campaign",41.0,0.255,0.0,0.745,0.34
2022-03-27,No articles found,43.01428571428572,0.0,0.524,0.476,-0.296
2022-03-28,Local Election Officials in Georgia Oppose G.O.P. Election Bill,39.75,0.0,0.0,1.0,0.0
2022-03-28,Marco Rubio Leads G.O.P. Push for a More Combative Stance on China,39.75,0.0,0.0,1.0,0.0
2022-03-29,G.O.P. Presses for Greater Edge on Florida and Ohio Congressional Maps,41.57,0.2,0.0,0.8,0.3612
2022-03-29,The Wildest Election in America: The Race to Replace Don Young,41.57,0.0,0.0,1.0,0.0
2022-03-30,A Democratic Super PAC’s Ad Buy Shows a Widening Battle for House Control,41.333333333333336,0.252,0.168,0.581,0.3182
2022-03-30,Democrats’ Defense of Ketanji Brown Jackson Leaves Some Wanting More,41.333333333333336,0.143,0.0,0.857,0.128
2022-03-30,"House Republicans Tire of Madison Cawthorn’s Antics. Some in His District Have, Too.",41.333333333333336,0.0,0.0,1.0,0.0
2022-03-31,Arizona Passes Proof-of-Citizenship Law for Voting in Presidential Elections,42.285714285714285,0.0,0.0,1.0,0.0
2022-03-31,Can Republicans Win by Just Saying No?,42.285714285714285,0.345,0.2,0.455,0.3818
2022-03-31,Judge Rules Parts of Florida Voting Law Are Unconstitutional,42.285714285714285,0.0,0.0,1.0,0.0
2022-04-01,Democratic Hopes and Anxiety Rise Over the Jan. 6 Panel,43.0,0.243,0.148,0.609,0.2732
2022-04-01,Democrats Worry That What Happens in Nevada Won’t Stay in Nevada,43.0,0.0,0.225,0.775,-0.4404
2022-04-02,"As Both Parties Gerrymander Furiously, State Courts Block the Way",42.0,0.174,0.374,0.452,-0.4767
2022-04-02,Sarah Palin Announces She’s Running for Congress in Alaska,42.0,0.0,0.0,1.0,0.0
2022-04-03,No articles found,41.4,0.0,0.524,0.476,-0.296
2022-04-04,Gov. Larry Hogan Approves New Maryland Congressional Map,41.888888888888886,0.278,0.0,0.722,0.4019
2022-04-04,Sarah Palin Knows How to Get Attention. Can She Actually Win?,41.888888888888886,0.275,0.0,0.725,0.5859
2022-04-05,Eric Greitens Tests the Limits of the Trump Scandal-Survival Playbook,42.822,0.0,0.0,1.0,0.0
2022-04-05,"Fred Upton, House Republican Who Voted to Impeach Trump, Will Retire",42.822,0.0,0.0,1.0,0.0
2022-04-06,"Bob Gibbs, House Republican Facing Primary Challenge in Ohio, Will Retire",43.333333333333336,0.115,0.0,0.885,0.0772
2022-04-06,How Chuck Schumer Avoided a Primary Challenge From the Left,43.333333333333336,0.121,0.224,0.654,-0.2732
2022-04-06,Tim Ryan Struggles to Reach Ohio’s Exhausted Majority,43.333333333333336,0.099,0.45,0.45,-0.5994
2022-04-07,"Wawa Stock and $500,000 in Cattle: Dr. Oz’s Senate Bid Reveals His Wealth",42.5,0.211,0.0,0.789,0.4939
2022-04-08,"Jackson Confirmation Aside, G.O.P. Sees an Opening With Black Voters",41.42,0.0,0.0,1.0,0.0
2022-04-08,The Fox Hasn’t Fared Well in American Politics,41.42,0.231,0.0,0.769,0.2732
2022-04-09,No articles found,41.5,0.0,0.524,0.476,-0.296
2022-04-10,Trump Endorses Dr. Oz in Pennsylvania Senate Race,40.75,0.255,0.0,0.745,0.34
2022-04-11,How a Little-Known Democrat Tries to Hold On,39.142857142857146,0.0,0.0,1.0,0.0
2022-04-12,How Young Latinos’ Online and TV Habits Offer Political Clues for 2022,42.751999999999995,0.0,0.0,1.0,0.0
2022-04-12,Mark Zuckerberg Ends Election Grants,42.751999999999995,0.322,0.0,0.678,0.2263
2022-04-12,Red States Push L.G.B.T.Q. Restrictions as Education Battles Intensify,42.751999999999995,0.0,0.245,0.755,-0.3818
2022-04-13,"Georgia’s 2018 Rematch, in a Courtroom",41.333333333333336,0.0,0.0,1.0,0.0
2022-04-13,North Carolina Drops Mark Meadows From Voter Roll Amid Fraud Inquiry,41.333333333333336,0.0,0.275,0.725,-0.5859
2022-04-14,Democrats Face Tough Questions as a Border Saga Enters a New Chapter,41.666666666666664,0.0,0.143,0.857,-0.128
2022-04-14,Democrats Weigh Shake-Up to Presidential Primary Calendar,41.666666666666664,0.0,0.0,1.0,0.0
2022-04-14,Nebraska State Senator Says Candidate for Governor Groped Her,41.666666666666664,0.0,0.0,1.0,0.0
2022-04-15,"As G.O.P. Candidates Face Accusations, Rivals Tread Carefully",42.0,0.153,0.235,0.612,-0.2023
2022-04-15,"Oh, Brother: The Not-Quite-Tell-All Books by Presidential Sisters",42.0,0.0,0.0,1.0,0.0
2022-04-15,Trump Endorses J.D. Vance in Republican Primary for Senate in Ohio,42.0,0.194,0.0,0.806,0.34
2022-04-16,Trump’s Focus on 2020 Election Splits Michigan Republicans,40.5,0.0,0.0,1.0,0.0
2022-04-17,Mar-a-Lago Machine: Trump as a Modern-Day Party Boss,43.0,0.31,0.0,0.69,0.4019
2022-04-18,A Departing House Democrat Traces 30 Years of G.O.P. History,43.75,0.0,0.0,1.0,0.0
2022-04-19,Democratic Dollars Flow Once Again to Likely Lost Causes,43.324285714285715,0.0,0.223,0.777,-0.3182
2022-04-19,"Effort to Remove Marjorie Taylor Greene From Ballot Can Proceed, Judge Says",43.324285714285715,0.0,0.0,1.0,0.0
2022-04-19,"For David McCormick, the Christmas Tree Farm Is a Fraction of His Wealth",43.324285714285715,0.225,0.0,0.775,0.4939
2022-04-20,Florida Senate Passes Congressional Map Giving G.O.P. a Big Edge,40.95,0.231,0.0,0.769,0.34
2022-04-20,Herschel Walker’s Senate Bid in Georgia Is Powered by Fandom,40.95,0.0,0.0,1.0,0.0
2022-04-20,Tennessee G.O.P. Removes Trump-Backed House Candidate From Ballot,40.95,0.0,0.0,1.0,0.0
2022-04-20,Will Alaskans Welcome Sarah Palin’s Political Comeback?,40.95,0.333,0.0,0.667,0.4588
2022-04-21,Democrats Fear for Democracy. Why Aren’t They Running on It in 2022?,41.0,0.0,0.225,0.775,-0.4939
2022-04-21,‘Carpetbaggers’ Raise an Age-Old Question: Do Voters Really Care?,41.0,0.304,0.0,0.696,0.5413
2022-04-21,‘I’ve Had It With This Guy’: G.O.P. Leaders Privately Blasted Trump After Jan. 6,41.0,0.0,0.0,1.0,0.0
2022-04-22,McCarthy Said Trump Acknowledged ‘Some Responsibility’ for Jan. 6,42.08,0.0,0.0,1.0,0.0
2022-04-22,"Punishing Disney, DeSantis Signals a Lasting G.O.P. Brawl With Business",42.08,0.0,0.31,0.69,-0.5574
2022-04-22,‘It’s Time to Head for the Lifeboats’: Democratic Fatalism Intensifies,42.08,0.0,0.151,0.849,-0.1531
2022-04-23,No articles found,41.75,0.0,0.524,0.476,-0.296
2022-04-24,"A Crusade to Challenge the 2020 Election, Blessed by Church Leaders",41.0,0.394,0.0,0.606,0.6369
2022-04-24,He Fuels the Right’s Cultural Fires (and Spreads Them to Florida),41.0,0.0,0.0,1.0,0.0
2022-04-25,Biden Adviser Cedric Richmond Is Leaving the White House,40.5,0.0,0.0,1.0,0.0
2022-04-25,"Kemp and Perdue Debate, Looking Back at 2020 and Ahead to Abrams",40.5,0.0,0.0,1.0,0.0
2022-04-25,"Smeared as a Groomer, a Michigan Democrat Goes on Offense",40.5,0.0,0.222,0.778,-0.25
2022-04-25,State Court Rejects Kansas Congressional Map as a Gerrymander,40.5,0.0,0.314,0.686,-0.4939
2022-04-26,Front-Runners in G.O.P. Pennsylvania Senate Race Are Put on Spot at Debate,41.26428571428572,0.0,0.0,1.0,0.0
2022-04-26,Kay Ivey Races to the Right in Alabama,41.26428571428572,0.0,0.0,1.0,0.0
2022-04-26,"Madison Cawthorn Again Brought a Loaded Gun to the Airport, Officials Say",41.26428571428572,0.0,0.194,0.806,-0.34
2022-04-26,McCarthy Feared G.O.P. Lawmakers Put ‘People in Jeopardy’ After Jan. 6,41.26428571428572,0.0,0.262,0.738,-0.4939
2022-04-26,Ohio Senate Race Pits Trump and Son Against Big G.O.P. Group,41.26428571428572,0.0,0.0,1.0,0.0
2022-04-27,Democrats Ask if They Should Hit Back Harder Against the G.O.P.,41.0,0.0,0.0,1.0,0.0
2022-04-28,"For Trump, May Could Be the Cruelest Month",42.0,0.0,0.34,0.66,-0.5574
2022-04-28,G.O.P. Concocts Fake Threat: Voter Fraud by Undocumented Immigrants,42.0,0.0,0.632,0.368,-0.8834
2022-04-28,Labor’s Disenchantment in Ohio Puts Even Democratic Veterans at Risk,42.0,0.0,0.189,0.811,-0.2732
2022-04-28,Revolt Brews in Michigan G.O.P. After Elevation of Trump Allies,42.0,0.0,0.0,1.0,0.0
2022-04-28,The fight over voting continues. Here’s the latest.,42.0,0.0,0.271,0.729,-0.3818
2022-04-29,"A Georgia City Reckons With a New District, Led by Marjorie Taylor Greene",39.0,0.0,0.0,1.0,0.0
2022-04-29,A Minnesota candidate was in labor during her convention speech. The proceedings went on.,39.0,0.0,0.0,1.0,0.0
2022-04-29,Is American Democracy Built to Last?,39.0,0.0,0.0,1.0,0.0
2022-04-29,Why Republican Insurgents Are Struggling to Topple G.O.P. Governors,39.0,0.0,0.259,0.741,-0.4215
2022-04-30,Nebraska Candidate for Governor Accused of Second Groping Incident at 2019 Dinner,41.333333333333336,0.0,0.167,0.833,-0.296
2022-04-30,"Once Soft-Spoken, Ohio Conservatives Embrace the Bombast",41.333333333333336,0.277,0.0,0.723,0.3182
2022-05-01,"In Trump’s Shadow, Ohio Republicans Campaign Ahead of Tuesday’s Primary",42.0,0.0,0.0,1.0,0.0
2022-05-02,Alexandria Ocasio-Cortez endorses Nina Turner in a rematch for an Ohio House seat.,41.75,0.179,0.0,0.821,0.34
2022-05-02,Democrats’ Mystery: How to Brighten a Presidency and a National Mood,41.75,0.266,0.0,0.734,0.4404
2022-05-02,How Ohio’s Map Will Test J.D. Vance’s Political Allure,41.75,0.0,0.0,1.0,0.0
2022-05-02,"In Ohio Senate Fight, G.O.P. Shows Strains of Its Identity Crisis",41.75,0.0,0.527,0.473,-0.836
2022-05-03,10 Senate races to watch this year.,42.90714285714286,0.0,0.0,1.0,0.0
2022-05-03,9 important governor’s races happening this year.,42.90714285714286,0.265,0.0,0.735,0.2023
2022-05-03,Circle these dates on the midterm primary calendar.,42.90714285714286,0.0,0.0,1.0,0.0
2022-05-03,"Overnight, Midterms Get a White-Hot New Focus: Abortion",42.90714285714286,0.0,0.0,1.0,0.0
2022-05-03,Right-Wing Twitter Exiles Weigh a Return to the Arena,42.90714285714286,0.0,0.0,1.0,0.0
2022-05-03,Roe’s Fall Would Alter Political Battle Lines. But in What Way?,42.90714285714286,0.0,0.153,0.847,-0.2023
2022-05-03,"So, wait, Ohio will have a second primary?",42.90714285714286,0.0,0.0,1.0,0.0
2022-05-03,Tim Ryan will be the Democrats’ nominee for Senate in Ohio.,42.90714285714286,0.0,0.0,1.0,0.0
2022-05-03,When will we have results in Tuesday’s primary contests?,42.90714285714286,0.0,0.0,1.0,0.0
2022-05-04,5 Takeaways From Ohio’s Primary Elections,42.0,0.0,0.0,1.0,0.0
2022-05-04,J.D. Vance’s Rise From ‘Hillbilly Elegy’ Author to Senate Nominee,42.0,0.0,0.0,1.0,0.0
2022-05-04,"J.R. Majewski, a G.O.P. House nominee, has expressed fringe views on QAnon and Jan. 6.",42.0,0.0,0.0,1.0,0.0
2022-05-04,Larry Hogan Takes the Fight to Trump From Within the G.O.P.,42.0,0.0,0.206,0.794,-0.3818
2022-05-04,Vance Wins Republican Senate Primary in Ohio After Nod From Trump,42.0,0.27,0.0,0.73,0.5719
2022-05-05,Democrats Aim to Use Abortion Rights to Jolt State Legislative Races,42.666666666666664,0.0,0.0,1.0,0.0
2022-05-05,"In Arizona, a Swing State Swings to the Far Right",42.666666666666664,0.0,0.0,1.0,0.0
2022-05-05,"In Ohio Senate Race, Democrats Pin Their Hopes on the Suburbs",42.666666666666664,0.219,0.0,0.781,0.4215
2022-05-05,The Stroke That Nearly Broke the Democratic Majority,42.666666666666664,0.0,0.286,0.714,-0.4215
2022-05-05,"Tucker, Thiel and Trump: How J.D. Vance Won in Ohio",42.666666666666664,0.291,0.0,0.709,0.5719
2022-05-06,A federal court clears the way for Florida’s restrictive voting law.,41.542857142857144,0.126,0.0,0.874,0.0772
2022-05-06,A federal judge dismisses Trump’s lawsuit seeking to reinstate his Twitter account.,41.542857142857144,0.0,0.16,0.84,-0.2263
2022-05-06,Abortion is already starting to reshape these notable midterm campaigns.,41.542857142857144,0.0,0.0,1.0,0.0
2022-05-06,"In Georgia, a judge rules that Marjorie Taylor Greene did not engage in an insurrection on Jan. 6.",41.542857142857144,0.0,0.113,0.887,-0.2584
2022-05-06,Roe’s Potential End Forces Politicians Into a Deeper Abortion Debate,41.542857142857144,0.0,0.0,1.0,0.0
2022-05-07,"Dr. Oz rallies with Trump and Vance on a rainy night in Pennsylvania, and meets a damp reception.",41.0,0.0,0.08,0.92,-0.0772
2022-05-07,"For South Texas Democrats, an Intraparty Test of Abortion Politics",41.0,0.0,0.0,1.0,0.0
2022-05-07,"In Nebraska, a Trump-Inspired Candidate Cracks Open Divide in the G.O.P.",41.0,0.0,0.0,1.0,0.0
2022-05-08,Midterms’ Biggest Abortion Battleground: Pennsylvania,42.333333333333336,0.0,0.403,0.597,-0.4019
2022-05-09,A Blood Feud in West Virginia Involves a Familiar Figure: Trump,40.42857142857143,0.0,0.231,0.769,-0.34
2022-05-10,How Democrats Want to Put Republicans on the Defensive on Abortion,41.05571428571428,0.211,0.0,0.789,0.1027
2022-05-11,4 Takeaways From Tuesday’s Primaries in Nebraska and West Virginia,40.5,0.0,0.0,1.0,0.0
2022-05-11,A judge in Florida says he will block Republicans’ new congressional map.,40.5,0.0,0.225,0.775,-0.4404
